Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1338,CA-2017-001338,02/10/2017,03/10/2017,First Class,C-00269,Bruce Sherwood,Corporate,United States,Buffalo,New York,50541,East,P-LAB-095,Office Supplies,Labels,Avery Address Labels,139.38,3,0.0,26.63
1339,CA-2017-001339,21/12/2017,28/12/2017,Standard Class,C-00453,Adrian Barton,Consumer,United States,Minneapolis,Minnesota,51114,Central,P-STO-119,Office Supplies,Storage,Advantus Super Stacker Drawer,1812.48,6,0.3,-896.42
1340,CA-2017-001340,05/07/2017,10/07/2017,Standard Class,C-00742,Andy Reiter,Home Office,United States,Portland,Oregon,24652,West,P-BOO-010,Furniture,Bookcases,Bush Somerset Bookcase,602.64,2,0.2,-206.21
1341,CA-2017-001341,19/12/2017,23/12/2017,Second Class,C-00168,Barbara Frey,Corporate,United States,Kansas City,Missouri,24780,Central,P-LAB-095,Office Supplies,Labels,Avery File Folder Labels,69.54,1,0.0,11.61
1342,CA-2016-001342,21/08/2016,26/08/2016,Standard Class,C-00458,Alan Schoenberger,Corporate,United States,Tucson,Arizona,87087,West,P-PHO-170,Technology,Phones,Motorola Moto G,993.84,4,0.3,-402.45
1343,CA-2015-001343,06/03/2015,11/03/2015,Standard Class,C-00433,Anthony Johnson,Consumer,United States,Atlanta,Georgia,10279,East,P-BIN-061,Office Supplies,Binders,GBC Binding Machine,163.65,1,0.3,-81.07
1344,CA-2017-001344,01/08/2017,01/08/2017,Same Day,C-00647,Amy Hunt,Home Office,United States,Phoenix,Arizona,45409,West,P-PAP-104,Office Supplies,Paper,Hammermill Premium Copy Paper,1297.52,7,0.0,281.33
1345,CA-2016-001345,27/07/2016,03/08/2016,Standard Class,C-00676,Adam Bellavance,Corporate,United States,Milwaukee,Wisconsin,17817,Central,P-PHO-168,Technology,Phones,Cisco SPA 501G,13083.84,7,0.0,2164.39
1346,CA-2017-001346,24/07/2017,30/07/2017,Standard Class,C-00570,Arthur Prichep,Home Office,United States,Fayetteville,Arkansas,98234,South,P-SUP-124,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,1045.2,8,0.0,-37.25
1347,CA-2015-001347,31/08/2015,02/09/2015,Second Class,C-00769,Aimee Bixby,Consumer,United States,Jackson,Mississippi,62120,South,P-MAC-158,Technology,Machines,Canon imageCLASS,4868.42,1,0.0,-69.22
1348,CA-2017-001348,24/11/2017,24/11/2017,Same Day,C-00161,Anna Gayman,Consumer,United States,Spokane,Washington,89793,West,P-ENV-073,Office Supplies,Envelopes,Poly String-Tie Envelopes,270.84,3,0.0,35.87
1349,CA-2016-001349,02/02/2016,08/02/2016,Standard Class,C-00065,Andrew Gjertsen,Home Office,United States,Cincinnati,Ohio,12593,East,P-STO-117,Office Supplies,Storage,Advantus Super Stacker Drawer,331.95,1,0.0,26.77
1350,CA-2014-001350,14/09/2014,18/09/2014,Standard Class,C-00552,Alex Grayson,Corporate,United States,Tampa,Florida,42422,East,P-PAP-102,Office Supplies,Paper,Hammermill Premium Copy Paper,294.84,4,0.0,57.94
1351,CA-2017-001351,23/01/2017,24/01/2017,First Class,C-00547,Alan Hwang,Home Office,United States,Saint Louis,Missouri,55867,Central,P-PAP-108,Office Supplies,Paper,Xerox 1967,425.37,3,0.0,98.81
1352,CA-2014-001352,10/07/2014,14/07/2014,Second Class,C-00409,Aimee Bixby,Corporate,United States,Orlando,Florida,90168,East,P-CHA-016,Furniture,Chairs,HON 5400 Task Chair,8830.2,10,0.0,274.36
1353,CA-2017-001353,19/11/2017,20/11/2017,First Class,C-00229,Aimee Bixby,Consumer,United States,Savannah,Georgia,92349,East,P-TAB-031,Furniture,Tables,Chromcraft Rectangular Conference Table,4004.36,4,0.6,-4667.61
1354,CA-2016-001354,18/09/2016,20/09/2016,First Class,C-00422,Amy Hunt,Corporate,United States,Columbus,Ohio,67392,East,P-BOO-010,Furniture,Bookcases,O`Sullivan 5-Shelf,2188.45,5,0.3,-1241.47
1355,CA-2017-001355,20/03/2017,22/03/2017,First Class,C-00703,Anthony Johnson,Home Office,United States,Saint Louis,Missouri,63166,Central,P-APP-045,Office Supplies,Appliances,Fellowes PB500 Binding Machine,282.45,3,0.0,31.65
1356,CA-2016-001356,04/11/2016,04/11/2016,Same Day,C-00470,Andrew Gjertsen,Consumer,United States,Savannah,Georgia,37034,East,P-APP-047,Office Supplies,Appliances,Acco Heavy Duty Stapler,1890.2,4,0.0,198.81
1357,CA-2017-001357,06/05/2017,10/05/2017,Standard Class,C-00324,Alejandro Ballard,Home Office,United States,Denver,Colorado,96885,West,P-CHA-019,Furniture,Chairs,Bretford Rectangular Table,312.92,1,0.0,43.25
1358,CA-2015-001358,12/11/2015,17/11/2015,Standard Class,C-00407,Adam Hart,Consumer,United States,Greensboro,North Carolina,18022,East,P-LAB-091,Office Supplies,Labels,Avery Address Labels,16.32,8,0.0,2.74
1359,CA-2016-001359,08/08/2016,12/08/2016,Second Class,C-00195,Alyssa Tate,Consumer,United States,Louisville,Kentucky,53238,South,P-PAP-108,Office Supplies,Paper,Avery Multipurpose Copy Paper,681.66,7,0.0,147.45
1360,CA-2017-001360,02/12/2017,06/12/2017,Standard Class,C-00109,Andrew Allen,Consumer,United States,Virginia Beach,Virginia,11909,East,P-ACC-133,Technology,Accessories,Kensington USB/PS2 Keyb,1715.15,5,0.0,339.77
1361,CA-2017-001361,13/12/2017,19/12/2017,Standard Class,C-00413,Alan Schoenberger,Corporate,United States,Scottsdale,Arizona,56647,West,P-MAC-154,Technology,Machines,Canon imageCLASS,3859.55,1,0.0,-23.22
1362,CA-2016-001362,24/07/2016,25/07/2016,First Class,C-00555,Alyssa Tate,Home Office,United States,Grand Rapids,Michigan,68828,Central,P-PAP-110,Office Supplies,Paper,Xerox 1967,108.51,1,0.0,22.6
1363,CA-2014-001363,30/04/2014,06/05/2014,Standard Class,C-00036,Beth Thompson,Corporate,United States,Salt Lake City,Utah,66063,West,P-STO-116,Office Supplies,Storage,Smead Hanging File Folders,245.2,4,0.4,-155.41
1364,CA-2017-001364,26/06/2017,28/06/2017,Second Class,C-00281,Alex Avila,Corporate,United States,Saint Paul,Minnesota,59050,Central,P-CHA-013,Furniture,Chairs,Safco Executive Chair,1079.04,2,0.0,149.42
1365,CA-2016-001365,07/06/2016,07/06/2016,Same Day,C-00490,Brad Thomas,Corporate,United States,Las Vegas,Nevada,34148,West,P-BIN-063,Office Supplies,Binders,GBC Binding Machine,132.43,1,0.0,8.76
1366,CA-2016-001366,11/09/2016,16/09/2016,Standard Class,C-00492,Brendan Dodson,Consumer,United States,Baton Rouge,Louisiana,99749,South,P-FAS-086,Office Supplies,Fasteners,Acco Push Pins,54.36,2,0.0,9.28
1367,CA-2014-001367,29/11/2014,01/12/2014,Second Class,C-00084,Bob Takahito,Home Office,United States,Baton Rouge,Louisiana,55573,South,P-APP-044,Office Supplies,Appliances,Fellowes PB500 Binding Machine,1357.14,3,0.0,233.99
1368,CA-2017-001368,14/08/2017,18/08/2017,Second Class,C-00094,Aimee Bixby,Consumer,United States,Montgomery,Alabama,41041,South,P-PAP-103,Office Supplies,Paper,Hammermill Premium Copy Paper,651.45,5,0.0,123.26
1369,CA-2015-001369,06/10/2015,09/10/2015,Second Class,C-00570,Arthur Prichep,Home Office,United States,Savannah,Georgia,82632,East,P-SUP-126,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,256.13,7,0.1,-31.85
1370,CA-2014-001370,17/12/2014,18/12/2014,First Class,C-00515,Andrew Gjertsen,Corporate,United States,Cincinnati,Ohio,21014,East,P-APP-048,Office Supplies,Appliances,Fellowes PB500 Binding Machine,948.28,4,0.0,104.29
1371,CA-2017-001371,28/05/2017,03/06/2017,Standard Class,C-00466,Amy Cox,Consumer,United States,Las Vegas,Nevada,57988,West,P-STO-114,Office Supplies,Storage,Advantus Super Stacker Drawer,322.38,6,0.0,4.96
1372,CA-2017-001372,02/09/2017,09/09/2017,Standard Class,C-00365,Alan Barnes,Consumer,United States,Savannah,Georgia,36140,East,P-PAP-105,Office Supplies,Paper,Avery Multipurpose Copy Paper,104.56,1,0.0,12.4
1373,CA-2016-001373,06/09/2016,10/09/2016,Standard Class,C-00543,Adrian Barton,Consumer,United States,Los Angeles,California,36350,West,P-MAC-154,Technology,Machines,Lexmark MX611dhe,7840.8,3,0.0,241.79
1374,CA-2015-001374,18/05/2015,24/05/2015,Standard Class,C-00571,Arthur Wiediger,Corporate,United States,Phoenix,Arizona,72903,West,P-BOO-009,Furniture,Bookcases,O`Sullivan 5-Shelf,1705.4,2,0.8,-2662.03
1375,CA-2017-001375,02/11/2017,06/11/2017,Standard Class,C-00314,Bruce Sherwood,Consumer,United States,Orlando,Florida,52917,East,P-ART-054,Office Supplies,Art,Dixon Ticonderoga Pencils,187.8,5,0.0,17.35
1376,CA-2015-001376,26/03/2015,30/03/2015,Standard Class,C-00286,Amy Cox,Home Office,United States,Jackson,Mississippi,72808,South,P-FAS-088,Office Supplies,Fasteners,Acme Staple Remover,98.72,2,0.0,13.84
1377,CA-2017-001377,20/06/2017,24/06/2017,Standard Class,C-00140,Alan Barnes,Consumer,United States,Raleigh,North Carolina,59292,East,P-MAC-157,Technology,Machines,Sharp MX-M264N,3478.52,1,0.0,209.0
1378,CA-2017-001378,23/03/2017,30/03/2017,Standard Class,C-00568,Anthony Johnson,Home Office,United States,Philadelphia,Pennsylvania,79637,East,P-BIN-064,Office Supplies,Binders,Cardinal Easy-Open Binder,398.82,2,0.7,-484.58
1379,CA-2016-001379,06/06/2016,12/06/2016,Standard Class,C-00302,Ashley Common,Corporate,United States,Savannah,Georgia,91166,East,P-PAP-110,Office Supplies,Paper,Hammermill Premium Copy Paper,1325.28,8,0.0,227.99
1380,CA-2014-001380,15/03/2014,18/03/2014,Second Class,C-00728,Alan Schoenberger,Consumer,United States,Orlando,Florida,77936,East,P-TAB-032,Furniture,Tables,Harbour Creations 66,6064.12,4,0.0,-725.84
1381,CA-2016-001381,15/12/2016,17/12/2016,First Class,C-00647,Amy Hunt,Home Office,United States,Louisville,Kentucky,49221,South,P-CHA-019,Furniture,Chairs,Global Upholstery Side Chair,200.86,2,0.0,18.42
1382,CA-2016-001382,06/11/2016,13/11/2016,Standard Class,C-00307,Bill Donatelli,Consumer,United States,Baton Rouge,Louisiana,22960,South,P-COP-145,Technology,Copiers,Canon PC1060 Copier,5897.64,1,0.0,1937.05
1383,CA-2017-001383,20/09/2017,20/09/2017,Same Day,C-00223,Brian Moss,Corporate,United States,Springfield,Illinois,66939,Central,P-ACC-139,Technology,Accessories,Logitech Wireless Mouse,418.8,1,0.0,63.75
1384,CA-2017-001384,15/11/2017,19/11/2017,Standard Class,C-00345,Arthur Prichep,Consumer,United States,Miami,Florida,90897,East,P-ART-060,Office Supplies,Art,Sanford Liquid Highlighter,38.93,1,0.0,5.19
1385,CA-2016-001385,25/10/2016,29/10/2016,Second Class,C-00434,Anthony OBrien,Home Office,United States,Pittsburgh,Pennsylvania,21721,East,P-ART-056,Office Supplies,Art,Sanford Liquid Highlighter,29.05,7,0.0,3.6
1386,CA-2017-001386,08/02/2017,08/02/2017,Same Day,C-00130,Brad Thomas,Home Office,United States,Houston,Texas,25972,Central,P-FAS-090,Office Supplies,Fasteners,OIC Binder Clips,556.27,13,0.0,40.95
1387,CA-2016-001387,11/10/2016,12/10/2016,First Class,C-00662,Ashley Common,Consumer,United States,New Orleans,Louisiana,41896,South,P-BIN-067,Office Supplies,Binders,GBC Binding Machine,1284.1,5,0.3,-562.49
1388,CA-2014-001388,23/06/2014,25/06/2014,First Class,C-00063,Amy Zwaska,Corporate,United States,New Orleans,Louisiana,70429,South,P-SUP-124,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,294.42,6,0.4,-226.31
1389,CA-2015-001389,02/11/2015,06/11/2015,Second Class,C-00081,Beth Thompson,Corporate,United States,Eugene,Oregon,84494,West,P-ART-054,Office Supplies,Art,Fiskars Scissors,70.76,2,0.0,5.25
1390,CA-2016-001390,11/02/2016,13/02/2016,First Class,C-00770,Alan Barnes,Home Office,United States,Jackson,Mississippi,58066,South,P-FAS-085,Office Supplies,Fasteners,Acco Push Pins,38.19,3,0.0,3.26
1391,CA-2015-001391,02/10/2015,06/10/2015,Second Class,C-00356,Brenda Bowman,Consumer,United States,Houston,Texas,59785,Central,P-MAC-155,Technology,Machines,Canon imageCLASS,13691.91,3,0.0,1267.8
1392,CA-2014-001392,10/12/2014,14/12/2014,Standard Class,C-00029,Anthony OBrien,Home Office,United States,Tulsa,Oklahoma,95217,South,P-FAS-087,Office Supplies,Fasteners,Acco Push Pins,39.02,2,0.8,-54.07
1393,CA-2016-001393,18/04/2016,20/04/2016,First Class,C-00700,Anna Andreadi,Corporate,United States,New York City,New York,91717,East,P-TAB-038,Furniture,Tables,Chromcraft Rectangular Conference Table,1874.54,2,0.0,-156.14
1394,CA-2014-001394,14/03/2014,19/03/2014,Standard Class,C-00128,Bill Eplett,Home Office,United States,Salt Lake City,Utah,27743,West,P-ACC-138,Technology,Accessories,Logitech Wireless Mouse,1402.44,3,0.7,-1467.12
1395,CA-2016-001395,30/11/2016,07/12/2016,Standard Class,C-00266,Brenda Bowman,Corporate,United States,Minneapolis,Minnesota,79319,Central,P-COP-150,Technology,Copiers,Canon PC1060 Copier,3578.26,1,0.0,1268.22
1396,CA-2016-001396,09/11/2016,09/11/2016,Same Day,C-00267,Brendan Dodson,Corporate,United States,Milwaukee,Wisconsin,84667,Central,P-PAP-103,Office Supplies,Paper,Xerox 1967,1079.61,7,0.0,284.62
1397,CA-2017-001397,16/03/2017,22/03/2017,Standard Class,C-00360,Aaron Bergman,Consumer,United States,Salt Lake City,Utah,53076,West,P-TAB-039,Furniture,Tables,Harbour Creations 66,1798.88,1,0.0,-250.97
1398,CA-2017-001398,10/01/2017,10/01/2017,Same Day,C-00567,Anne Pryor,Consumer,United States,Birmingham,Alabama,60298,South,P-STO-115,Office Supplies,Storage,Smead Hanging File Folders,415.66,2,0.0,42.14
1399,CA-2015-001399,01/07/2015,02/07/2015,First Class,C-00668,Bill Eplett,Consumer,United States,Kansas City,Missouri,40675,Central,P-APP-044,Office Supplies,Appliances,Hoover Stove,162.55,1,0.1,-5.77
1400,CA-2016-001400,12/06/2016,17/06/2016,Standard Class,C-00358,Brian Moss,Consumer,United States,Scottsdale,Arizona,64936,West,P-TAB-031,Furniture,Tables,Bevis Round Table,17512.2,9,0.2,-6833.51
1401,CA-2016-001401,25/01/2016,29/01/2016,Standard Class,C-00239,Allen Armold,Corporate,United States,Oklahoma City,Oklahoma,95507,South,P-CHA-016,Furniture,Chairs,Bretford Rectangular Table,801.85,5,0.0,47.12
1402,CA-2017-001402,18/04/2017,20/04/2017,Second Class,C-00722,Adam Hart,Home Office,United States,Denver,Colorado,30913,West,P-BIN-065,Office Supplies,Binders,Ibico Presentation Ring Binder,933.95,5,0.7,-1104.86
1403,CA-2014-001403,09/06/2014,11/06/2014,First Class,C-00148,Alex Ruiz,Corporate,United States,Eugene,Oregon,13691,West,P-FUR-030,Furniture,Furnishings,Artistic Wire Pencil Cup,89.83,1,0.4,-55.31
1404,CA-2014-001404,18/02/2014,19/02/2014,First Class,C-00306,Beth Thompson,Consumer,United States,Springfield,Illinois,11833,Central,P-LAB-095,Office Supplies,Labels,Avery Address Labels,9.52,2,0.0,1.13
1405,CA-2016-001405,21/07/2016,26/07/2016,Standard Class,C-00102,Alex Grayson,Corporate,United States,Chicago,Illinois,72244,Central,P-APP-041,Office Supplies,Appliances,Fellowes PB500 Binding Machine,474.05,1,0.0,63.6
1406,CA-2015-001406,18/07/2015,22/07/2015,Standard Class,C-00243,Amy Zwaska,Corporate,United States,Jacksonville,Florida,27765,East,P-APP-042,Office Supplies,Appliances,Acco Heavy Duty Stapler,669.63,3,0.0,77.87
1407,CA-2014-001407,20/07/2014,25/07/2014,Standard Class,C-00062,Amy Hunt,Corporate,United States,Seattle,Washington,53717,West,P-APP-050,Office Supplies,Appliances,Fellowes PB500 Binding Machine,459.0,1,0.0,66.33
1408,CA-2017-001408,03/07/2017,06/07/2017,Second Class,C-00165,Arthur Prichep,Home Office,United States,Spokane,Washington,59895,West,P-LAB-100,Office Supplies,Labels,Avery Address Labels,13.12,1,0.0,2.6
1409,CA-2014-001409,26/03/2014,26/03/2014,Same Day,C-00260,Benjamin Farhat,Home Office,United States,Provo,Utah,63413,West,P-ENV-072,Office Supplies,Envelopes,Staples Mailing Envelopes,50.03,1,0.0,10.19
1410,CA-2015-001410,21/03/2015,26/03/2015,Standard Class,C-00251,Anna Gayman,Consumer,United States,Philadelphia,Pennsylvania,49522,East,P-STO-115,Office Supplies,Storage,Rubbermaid CloseUp,287.02,2,0.0,-3.8
1411,CA-2017-001411,27/07/2017,01/08/2017,Standard Class,C-00774,Alejandro Ballard,Corporate,United States,Salt Lake City,Utah,86459,West,P-STO-115,Office Supplies,Storage,Advantus Super Stacker Drawer,156.57,1,0.0,12.53
1412,CA-2016-001412,15/02/2016,18/02/2016,Second Class,C-00431,Anna Gayman,Consumer,United States,Grand Rapids,Michigan,22369,Central,P-ENV-074,Office Supplies,Envelopes,Poly String-Tie Envelopes,73.42,1,0.0,7.2
1413,CA-2014-001413,04/01/2014,08/01/2014,Standard Class,C-00138,Adrian Barton,Corporate,United States,Eugene,Oregon,86591,West,P-COP-149,Technology,Copiers,Hewlett Packard LaserJet 3310,19098.99,9,0.0,7485.95
1414,CA-2015-001414,26/08/2015,28/08/2015,First Class,C-00094,Aimee Bixby,Consumer,United States,Reno,Nevada,47425,West,P-FUR-030,Furniture,Furnishings,Artistic Wire Pencil Cup,178.47,3,0.0,33.69
1415,CA-2016-001415,27/04/2016,29/04/2016,Second Class,C-00010,Alejandro Grove,Consumer,United States,Cleveland,Ohio,69793,East,P-LAB-095,Office Supplies,Labels,Avery Address Labels,78.18,1,0.2,-15.12
1416,CA-2014-001416,24/09/2014,26/09/2014,Second Class,C-00635,Alan Barnes,Consumer,United States,Little Rock,Arkansas,67302,South,P-FUR-025,Furniture,Furnishings,Eldon Expressions Desk,1796.08,11,0.0,122.89
1417,CA-2016-001417,31/07/2016,05/08/2016,Standard Class,C-00203,Angel Whelply,Home Office,United States,Springfield,Illinois,80822,Central,P-STO-115,Office Supplies,Storage,Smead Hanging File Folders,222.92,4,0.0,13.62
1418,CA-2017-001418,24/03/2017,29/03/2017,Standard Class,C-00327,Alex Grayson,Consumer,United States,Seattle,Washington,11275,West,P-COP-143,Technology,Copiers,Canon PC1060 Copier,10474.9,2,0.0,3337.54
1419,CA-2016-001419,10/04/2016,13/04/2016,Second Class,C-00214,Barry Weirich,Consumer,United States,Houston,Texas,12702,Central,P-TAB-031,Furniture,Tables,Harbour Creations 66,4064.76,4,0.0,-843.0
1420,CA-2014-001420,01/11/2014,05/11/2014,Standard Class,C-00004,Aimee Bixby,Consumer,United States,Greensboro,North Carolina,21794,East,P-BOO-002,Furniture,Bookcases,Lorell Vertical 5-Shelf,3137.58,6,0.0,-124.3
1421,CA-2017-001421,13/09/2017,19/09/2017,Standard Class,C-00241,Amy Cox,Consumer,United States,Las Vegas,Nevada,69866,West,P-SUP-130,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,871.52,13,0.0,-27.74
1422,CA-2014-001422,27/09/2014,27/09/2014,Same Day,C-00561,Andrew Roberts,Consumer,United States,Cleveland,Ohio,42105,East,P-LAB-091,Office Supplies,Labels,Avery Address Labels,110.76,2,0.0,16.55
1423,CA-2017-001423,22/05/2017,26/05/2017,Second Class,C-00100,Alejandro Grove,Home Office,United States,Springfield,Illinois,20811,Central,P-PAP-102,Office Supplies,Paper,Hammermill Premium Copy Paper,154.06,2,0.0,24.06
1424,CA-2016-001424,22/11/2016,28/11/2016,Standard Class,C-00778,Alex Ruiz,Home Office,United States,Tampa,Florida,29671,East,P-BOO-001,Furniture,Bookcases,Bush Somerset Bookcase,1942.8,6,0.3,-1081.11
1425,CA-2015-001425,15/07/2015,19/07/2015,Standard Class,C-00031,Arthur Wiediger,Corporate,United States,Richmond,Virginia,47143,East,P-STO-120,Office Supplies,Storage,Smead Hanging File Folders,188.96,4,0.7,-213.57
1426,CA-2016-001426,21/12/2016,28/12/2016,Standard Class,C-00739,Andrew Allen,Consumer,United States,Spokane,Washington,80657,West,P-ACC-132,Technology,Accessories,Plantronics Voyager,1813.62,6,0.0,336.03
1427,CA-2016-001427,09/02/2016,11/02/2016,Second Class,C-00153,Amy Zwaska,Consumer,United States,Jackson,Mississippi,14414,South,P-ACC-139,Technology,Accessories,Kensington USB/PS2 Keyb,1434.66,6,0.0,138.54
1428,CA-2014-001428,20/02/2014,25/02/2014,Standard Class,C-00198,Amy Zwaska,Consumer,United States,Philadelphia,Pennsylvania,55146,East,P-SUP-128,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,229.64,2,0.0,-8.61
1429,CA-2016-001429,28/05/2016,29/05/2016,First Class,C-00704,Anthony OBrien,Consumer,United States,Rochester,New York,33159,East,P-ENV-076,Office Supplies,Envelopes,Staples Mailing Envelopes,88.92,1,0.0,14.53
1430,CA-2014-001430,05/04/2014,09/04/2014,Standard Class,C-00225,Aaron Bergman,Consumer,United States,Reno,Nevada,13084,West,P-COP-141,Technology,Copiers,Canon PC1060 Copier,6491.76,8,0.0,2324.67
1431,CA-2014-001431,09/10/2014,09/10/2014,Same Day,C-00206,Anna Gayman,Consumer,United States,Fayetteville,Arkansas,18997,South,P-ENV-076,Office Supplies,Envelopes,Poly String-Tie Envelopes,36.6,6,0.0,5.22
1432,CA-2017-001432,10/12/2017,12/12/2017,Second Class,C-00333,Amy Zwaska,Corporate,United States,Scottsdale,Arizona,43888,West,P-SUP-125,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,587.73,3,0.7,-774.59
1433,CA-2015-001433,24/06/2015,28/06/2015,Second Class,C-00308,Bill Eplett,Home Office,United States,New York City,New York,91531,East,P-COP-142,Technology,Copiers,Hewlett Packard LaserJet 3310,64936.3,11,0.0,23310.31
1434,CA-2016-001434,11/03/2016,15/03/2016,Second Class,C-00153,Amy Zwaska,Consumer,United States,Eugene,Oregon,20888,West,P-FAS-088,Office Supplies,Fasteners,Acco Push Pins,240.03,7,0.0,42.64
